Date,Open,High,Low,Close,Volume
2000-01-03,49.66256143632999,53.50172183732131,49.66256143632999,53.318572998046875,75120.0
2000-01-04,50.014767132340644,54.241367171693376,50.014767132340644,53.153018951416016,81350.0
2000-01-05,53.18471241239114,53.46648679806514,49.66254602746457,51.79697799682617,60950.0
2000-01-06,52.128060109119815,55.94256677419479,52.128060109119815,55.34379959106445,196970.0
2000-01-07,56.918226853911136,59.77117919921875,56.21379337984986,59.77117919921875,331070.0
2000-01-10,63.39899809206593,64.55426829401382,60.9334814995967,64.25840759277344,295750.0
2000-01-11,64.80787812843155,64.80787812843155,59.11958010550616,60.14100646972656,206350.0
2000-01-12,63.399004297854965,63.399004297854965,60.62001482444166,62.18033218383789,93120.0
2000-01-13,62.69456968708403,64.80786978889584,61.63791963617811,62.0887565612793,195260.0
2000-01-14,61.46182111413641,61.99014622400005,60.86305373117115,61.26105499267578,156750.0
2000-01-17,61.99014009970341,62.69457350992731,61.285706689479504,61.7048454284668,71250.0
2000-01-18,61.29274303354583,63.32855484377296,61.14481268524277,62.0640983581543,125260.0
2000-01-19,62.624095649053224,64.17384612092738,62.624095649053224,63.45884704589844,141080.0
2000-01-20,63.892096077694326,64.8008156500028,62.944637834572106,63.09608840942383,56710.0
2000-01-21,63.25106617183074,63.25106617183074,62.359958484046516,62.571285247802734,18880.0
2000-01-24,61.99014038172412,63.04679050186714,59.94728240790085,62.324745178222656,63510.0
2000-01-25,61.35612572933686,62.6945497769836,61.28568348986037,62.07817077636719,68590.0
2000-01-26,62.07817077636719,62.07817077636719,62.07817077636719,62.07817077636719,0.0
2000-01-27,60.996890424896336,62.34236090666209,57.111940341851316,58.48910903930664,146780.0
2000-01-28,56.35466396246544,57.41131391176167,55.08668187355014,55.822818756103516,64180.0
2000-01-31,54.850700083737166,55.50934890605925,51.37080306604329,52.60356140136719,54160.0
2000-02-01,52.90293182493571,53.466480530219215,50.78963224172071,51.52928924560547,73470.0
2000-02-02,52.12806987754877,52.97338777985707,49.31033637065424,51.49760437011719,49390.0
2000-02-03,52.83251083515028,52.83251083515028,48.95812670723926,50.3071174621582,116190.0
2000-02-04,50.719204806422425,50.719204806422425,49.73299697141748,50.261322021484375,131470.0
2000-02-07,49.38077792252815,50.507870234179556,49.31033566074994,49.43008804321289,71950.0
2000-02-08,49.59210666079849,49.59210666079849,47.90146562276224,48.28890609741211,150830.0
2000-02-09,50.296544055259844,52.15272750341542,48.95811956773665,49.83161544799805,233570.0
2000-02-10,50.648757556410146,51.42363314536445,49.803434334860164,50.162696838378906,113410.0
2000-02-11,50.930530882017045,51.35318979661642,49.310332105919805,49.6026725769043,207950.0
2000-02-14,50.01477303158079,50.08521529899869,48.60590618562077,48.648170471191406,77650.0
2000-02-15,47.97191973520662,47.97191973520662,45.08374349259261,46.0206413269043,186220.0
2000-02-16,47.19703739319187,47.90147078712011,46.63348852828917,47.52812194824219,108760.0
2000-02-17,47.197027206850365,49.16944243391122,47.197027206850365,47.690128326416016,89260.0
2000-02-18,47.19704150376786,48.951079302583146,46.563050319135606,46.989234924316406,114600.0
2000-02-21,47.549265580519915,48.60591592675369,46.14039845220821,46.894142150878906,79930.0
2000-02-22,47.197038838832775,47.197038838832775,46.14038871557532,46.3129768371582,111420.0
2000-02-23,46.35171486366718,47.90146602653032,46.140382716731416,46.89060592651367,57930.0
2000-02-24,47.54925315244028,47.69013767868744,45.22462084856091,46.640533447265625,82050.0
2000-02-25,47.478814191377054,47.478814191377054,45.08373945780125,45.21405792236328,63460.0
2000-02-28,45.08373376106418,46.21082603021081,42.91055755204087,44.7913932800293,90710.0
2000-02-29,45.78816259855051,46.48202980018818,42.61821288018932,43.07609558105469,161830.0
2000-03-01,44.02708553797777,44.02708553797777,39.63142013549805,39.63142013549805,93030.0
2000-03-02,37.12364455660113,37.33497406101585,36.46147537231445,36.46147537231445,87030.0
2000-03-03,33.54512039635361,38.42332153793979,33.54512039635361,35.545711517333984,263060.0
2000-03-06,36.98274654036725,36.98274654036725,32.70331390325625,33.481712341308594,186090.0
2000-03-07,33.80576140514286,34.51723798532949,32.544824923607855,33.062583923339844,178340.0
2000-03-08,34.37634391149334,35.67602418755058,32.763191037301944,34.4749641418457,393170.0
2000-03-09,35.22166891573348,35.22166891573348,33.46058546994681,35.19701385498047,349100.0
2000-03-10,35.221667919138625,36.48260427557179,33.1083678439903,34.246028900146484,369350.0
2000-03-13,35.22167302337776,36.63053994431287,34.30591006221002,36.066993713378906,136050.0
2000-03-14,35.92609993252472,37.3349665965453,34.51723326850414,36.627010345458984,303860.0
2000-03-15,36.63053409224222,39.557453792977974,36.63053409224222,38.046443939208984,166050.0
2000-03-16,38.574765199095246,39.43769757871405,36.63053053024255,38.29651641845703,98790.0
2000-03-17,38.29651641845703,38.29651641845703,38.29651641845703,38.29651641845703,0.0
2000-03-20,38.29651641845703,38.29651641845703,38.29651641845703,38.29651641845703,0.0
2000-03-21,38.74383669273137,39.09253047054992,37.6942297526875,38.38105392456055,227650.0
2000-03-22,39.65959614608588,41.35023722168454,39.30737947926949,40.38164138793945,193180.0
2000-03-23,41.56156728528248,41.913783957191654,40.31119702512493,40.818389892578125,190810.0
2000-03-24,40.92757946628117,43.181766883785166,40.92757946628117,42.21669387817383,105170.0
2000-03-27,42.89999197857074,45.22461880289924,41.91378421624959,44.8442268371582,141600.0
2000-03-28,45.090784867710795,45.858614718330344,43.83336862915247,44.35112762451172,125430.0
2000-03-29,46.40159127773431,47.89154951330826,44.34402732713728,45.66725158691406,190000.0
2000-03-30,44.344033409919994,45.05353794447871,42.92502434080255,44.07442092895508,131170.0
2000-03-31,44.273075652933514,44.691683357292824,42.925016210001615,43.97508239746094,96110.0
2000-04-03,43.42167006500745,43.847371624778845,40.5517233434971,42.666046142578125,67240.0
2000-04-04,40.79650383458376,41.789811097521884,39.37749500555476,40.28565979003906,146610.0
2000-04-05,39.73225096463133,41.86076440916516,39.73225096463133,41.06612014770508,46330.0
2000-04-06,41.22575494393826,42.57026617543099,40.16149828955249,41.896236419677734,85860.0
2000-04-07,42.92502611249177,43.27977839441319,41.151264702884674,42.38225555419922,90080.0
2000-04-10,42.64121093286832,43.13077067322118,40.59784032576327,41.25413131713867,80210.0
2000-04-11,40.59784480240237,41.718860406872054,40.44175295997136,41.002262115478516,96960.0
2000-04-12,41.435068956782494,41.435068956782494,40.15795853515085,40.52690124511719,47650.0
2000-04-13,39.384594879151614,40.7965100707405,39.384594879151614,40.57301712036133,73220.0
2000-04-14,40.57301712036133,40.57301712036133,40.57301712036133,40.57301712036133,0.0
2000-04-17,39.73224987521205,39.73224987521205,37.327030181884766,37.327030181884766,76240.0
2000-04-18,37.74562776999195,38.24228130115184,34.843755192457365,35.865440368652344,205520.0
2000-04-19,38.30615325253276,38.30615325253276,36.18473337922388,36.97937774658203,52840.0
2000-04-20,37.24897795038037,38.88083739546913,35.691616136407056,37.61437225341797,79040.0
2000-04-21,37.61437225341797,37.61437225341797,37.61437225341797,37.61437225341797,0.0
2000-04-24,37.461824891754894,37.461824891754894,35.82996561306282,35.897369384765625,67880.0
2000-04-25,35.829982478401185,36.89423938370023,35.829982478401185,36.11023712158203,162360.0
