Date,Open,High,Low,Close,Volume
2000-01-03,6.545334124861268,7.0138186783637835,6.545334124861268,6.980195045471191,460000
2000-01-04,6.814318952846225,6.814318952846225,6.455670496898071,6.608096122741699,526000
2000-01-05,6.455671641540345,6.670860924280889,6.097023549543187,6.204617977142334,412000
2000-01-06,6.366008116345959,6.702240943908691,6.321177329196218,6.702240943908691,632000
2000-01-07,6.702241319530432,6.85915015220373,6.5005016971948875,6.561023712158203,732000
2000-01-10,6.724657338691811,6.724657338691811,6.323419245596278,6.496018886566162,662000
2000-01-11,6.186684262807439,6.576714300940796,6.146336254113962,6.3211774826049805,1512000
2000-01-12,6.809835775707332,6.827768177206898,6.522917351714273,6.63051176071167,394220
2000-01-13,6.791902940351156,7.038473765876247,6.558781735748231,6.67310094833374,1255540
2000-01-14,6.72465584071408,6.72465584071408,6.413080256907801,6.478085041046143,286640
2000-01-17,6.410841000690815,6.747073915822757,6.357043785574775,6.444464206695557,158940
2000-01-18,6.368249297402479,6.491534488313938,6.085813689679847,6.240480899810791,713660
2000-01-19,6.392906642259749,6.500501039615691,6.2763458313530816,6.372732639312744,457520
2000-01-20,6.388423363412714,6.388423363412714,6.1822005570359515,6.32565975189209,397380
2000-01-21,6.231515433457408,6.31893626683879,6.148578234979755,6.224791049957275,265400
2000-01-24,6.235998679865928,6.410839920181284,6.231515472476311,6.27858829498291,209020
2000-01-25,6.276348074353628,6.294280480321518,6.128405618232961,6.173236846923828,179660
2000-01-26,6.173236846923828,6.173236846923828,6.173236846923828,6.173236846923828,0
2000-01-27,6.276347109675779,6.496019155904299,6.119438260916997,6.218066692352295,82180
2000-01-28,6.052190825190866,6.186684040147981,6.047707618265796,6.105988025665283,167980
2000-01-31,5.917698049537741,6.182201292162461,5.917698049537741,6.099263668060303,271120
2000-02-01,5.872868179947393,6.448947149057863,5.6128481038317135,6.040984630584717,120760
2000-02-02,6.139611409508488,6.139611409508488,5.693542567889826,5.7876877784729,156360
2000-02-03,5.6935438927391155,5.805621530106193,5.603881868353904,5.628539085388184,124360
2000-02-04,5.769755151211965,5.769755151211965,5.379725130552002,5.545599937438965,105500
2000-02-07,5.693543463863359,5.693543463863359,5.101773719954763,5.110739707946777,156360
2000-02-08,4.796921298864867,5.379724917054159,4.796921298864867,5.294546127319336,195280
2000-02-09,5.375242147710641,5.532150974908678,5.155570131667117,5.267647743225098,273220
