Date,Open,High,Low,Close,Volume
2000-01-03,38.97386894561414,38.97673034667969,38.97386894561414,38.97673034667969,85279
2000-01-04,42.095069885253906,42.095069885253906,42.095069885253906,42.095069885253906,234239
2000-01-05,42.09507474308579,45.463081027642986,38.845107816652586,42.781124114990234,7055839
2000-01-06,44.993064487101385,45.54104453060486,39.91816533370662,41.95341873168945,3884799
2000-01-07,39.360169981650536,39.360169981650536,38.59757614135742,38.59757614135742,539199
2000-01-10,38.597585673647984,41.68516291681772,37.37142424735203,38.64980697631836,2153706
2000-01-11,39.11693752880595,39.90385469488663,35.557925800395594,35.560787200927734,2462826
2000-01-12,37.05664675290968,37.31418152728819,35.55435038093572,36.66891098022461,1068639
2000-01-13,36.8277292461219,37.48588057193305,35.19666666896835,35.486392974853516,1017599
2000-01-14,37.05664595568969,37.05664595568969,34.409742881060815,35.73820114135742,1088639
2000-01-17,36.91357344690544,38.59757614135742,36.48434588253312,38.59757614135742,1492479
2000-01-18,39.20278438414037,40.776618676862284,37.19972255703976,38.303550720214844,1730293
2000-01-19,38.988177281382214,40.748008726619794,38.988177281382214,39.8394775390625,1791253
2000-01-20,40.17569834103094,40.56128879027146,39.7035498002295,40.00973129272461,1147253
2000-01-21,40.418936144027505,43.21106092913785,39.34586712013879,42.775394439697266,7743732
2000-01-24,45.08319349430952,46.19775390625,45.08319349430952,46.19775390625,1096639
2000-01-25,49.894134521484375,49.894134521484375,49.89341844352995,49.894134521484375,1860959
2000-01-26,49.894134521484375,49.894134521484375,49.894134521484375,49.894134521484375,0
2000-01-27,53.88594436645508,53.88594436645508,53.88594436645508,53.88594436645508,86293
2000-01-28,58.196815490722656,58.196815490722656,58.196815490722656,58.196815490722656,160373
2000-01-31,58.19683448173615,60.66417751237065,53.541145242313334,54.44037628173828,3913973
2000-02-01,57.158824522895834,58.795616149902344,56.65805885123091,58.795616149902344,2653333
2000-02-02,63.499237060546875,63.499237060546875,63.499237060546875,63.499237060546875,119199
2000-02-03,68.5791244506836,68.5791244506836,67.96103860496963,68.5791244506836,458506
2000-02-04,73.95592042325754,74.06608581542969,71.60947849262182,74.06608581542969,3072479
2000-02-07,76.38820138789177,78.60587710875681,72.59669128447734,75.24574279785156,2280959
2000-02-08,75.67283567026251,77.26098025113049,69.23442113448267,69.65005493164062,1999146
2000-02-09,72.95436560649635,75.22211972868928,72.2532964028337,74.53535461425781,2041706
2000-02-10,74.39943340636499,80.4987564086914,73.04021309472336,80.4987564086914,4082666
2000-02-11,86.80412515062022,86.93861389160156,81.55324248095349,86.93861389160156,3319946
2000-02-14,89.42241254821384,93.89424896240234,85.84551627915614,93.89424896240234,3577386
2000-02-15,98.70803882753684,101.40573120117188,87.27627485025178,101.40573120117188,3026773
2000-02-16,104.00186215702702,109.51814270019531,103.87308455555235,109.51814270019531,1313759
2000-02-17,118.22145304644157,118.28011322021484,118.22145304644157,118.28011322021484,761226
2000-02-18,127.74317932128908,127.74317932128908,127.74317932128908,127.74317932128906,498559
2000-02-21,137.71053521574578,137.9630603979727,127.74314923759019,137.17327880859375,9704959
2000-02-22,148.0835548331492,148.0835548331492,126.19937133789062,126.19937133789062,2662133
2000-02-23,121.61448310003242,121.61448310003242,116.10391998291017,116.10391998291016,492266
2000-02-24,106.89198486865142,106.89198486865142,106.816162109375,106.816162109375,169226
2000-02-25,98.27165294410158,101.58385664545249,98.27094268798828,98.27094268798828,4537013
2000-02-28,98.27095685553131,102.8715541661271,90.4096489417083,100.07371520996094,8224639
2000-02-29,101.44079772461359,105.87614995234705,92.06790136081162,94.66973876953125,7336852
2000-03-01,101.9844755367267,102.24343957181614,95.86082783201647,102.2191162109375,6703092
2000-03-02,107.29256970333283,110.16838445012057,103.01459325206079,107.24749755859375,9627946
2000-03-03,101.44077348602221,101.58384933014918,98.66796875,98.66796875,2291733
2000-03-06,100.09586308814046,105.43903795004307,91.06778079801244,99.27747344970703,4062026
2000-03-07,98.00696079367182,98.72234006953803,91.92624277058042,92.61515045166016,3504639
2000-03-08,98.55781589709895,100.02434357231996,94.43008051893035,96.7471923828125,2070186
2000-03-09,97.86387254037008,100.13878766425569,89.45245013499941,92.05284881591797,1130293
2000-03-10,92.99931179319044,99.36618153407768,89.56549126501498,90.7422866821289,2370399
2000-03-13,92.99933118087158,96.21853859714808,83.48335266113281,83.48335266113281,1708639
2000-03-14,84.4433815362692,85.84552620013687,76.8052749633789,76.8052749633789,1703413
2000-03-15,70.66089630126953,72.96871115077808,70.66089630126953,70.66089630126953,4595573
2000-03-16,65.9579739398617,72.96869072464789,65.00794818175912,65.76052856445312,8485492
2000-03-17,65.76052856445312,65.76052856445312,65.76052856445312,65.76052856445312,0
2000-03-20,65.76052856445312,65.76052856445312,65.76052856445312,65.76052856445312,0
2000-03-21,66.53028066113919,69.37748794383572,60.49962967457224,60.73570251464844,6608906
2000-03-22,62.95339126310052,65.59456634521484,62.95339126310052,65.59456634521484,881653
2000-03-23,70.80825351950442,70.84259033203125,66.94734733456129,70.84259033203125,6936052
2000-03-24,74.82867703351248,76.51052856445312,71.18024277749068,76.51052856445312,7700639
2000-03-27,79.04942870993087,82.63133239746094,75.54406968593108,82.63133239746094,3880319
2000-03-28,81.69632569937637,89.24214551116137,80.55314510000998,87.52952575683594,6780426
2000-03-29,89.99472705225409,94.53237915039062,89.99472705225409,94.53237915039062,7375092
2000-03-30,94.53234522338747,94.53234522338747,86.9700698852539,86.9700698852539,3531679
2000-03-31,80.40861484688382,84.98704098354511,80.01300811767578,80.01300811767578,4893759
2000-04-03,80.12249330689686,80.83787265944261,73.61254119873047,73.61254119873047,2770879
2000-04-04,67.72352600097656,67.72352600097656,67.72352600097656,67.72352600097656,1105546
2000-04-05,62.39540327445415,72.96871593947537,62.39540327445415,68.4024429321289,5006986
2000-04-06,69.67795061787756,73.82715061600295,62.930488075465384,69.87610626220703,6359893
2000-04-07,71.53791746809935,75.4667739868164,71.53791746809935,75.4667739868164,1928959
2000-04-10,81.50458526611328,81.50458526611328,81.50458526611328,81.50458526611328,340426
2000-04-11,81.50461446681982,84.75815873151605,74.98464235437446,80.52239990234375,5499413
2000-04-12,79.26404435936709,79.97942376855116,75.84452729040373,77.45842742919922,2961066
2000-04-13,76.18860069279475,76.18860069279475,71.26178741455078,71.26178741455078,2487146
2000-04-14,71.26178741455078,71.26178741455078,71.26178741455078,71.26178741455078,0
2000-04-17,65.56094360351562,65.56094360351562,65.56094360351562,65.56094360351562,53493
2000-04-18,65.56094212906119,65.67182942013905,60.316497802734375,60.316497802734375,2718719
2000-04-19,64.95645008210596,64.95645008210596,55.491261815446876,57.167396545410156,4907306
2000-04-20,52.93807721592652,60.44956114521339,52.593981344119335,58.60316848754883,5076959
2000-04-21,58.60316848754883,58.60316848754883,58.60316848754883,58.60316848754883,0
2000-04-24,59.37648230359469,63.23953637162435,55.9569715550602,58.48869705200195,6437333
2000-04-25,55.79959583349878,55.79959583349878,53.81012725830078,53.81012725830078,1280853
2000-04-26,56.94421102517544,58.11528988635647,55.09853415231511,57.16383743286133,10418132
2000-04-27,57.77403778478073,57.77403778478073,52.59111785888672,52.59111785888672,5777919
2000-04-28,49.518555003841755,50.49147196764967,48.38396453857422,48.38396453857422,2252266
2000-05-01,48.38396453857422,48.38396453857422,48.38396453857422,48.38396453857422,0
2000-05-02,46.4853624650546,46.4853624650546,42.57795715332031,42.57795715332031,1247039
2000-05-03,39.17201494357277,40.41892163316086,37.46869604370835,37.76987075805664,8480212
2000-05-04,38.54463593068179,42.30252535921615,37.50018393540148,42.11151885986328,5928479
2000-05-05,43.63814148907603,47.07196222965492,43.281881073580294,46.762203216552734,9135092
2000-05-08,48.63148751928918,50.49147366915956,41.15076432096588,41.17866516113281,7669066
2000-05-09,38.665994528252355,42.64105791674017,37.88829644150393,42.14453125,7759892
2000-05-10,43.499598098186766,43.499598098186766,39.9938741439715,40.85098648071289,11033919
2000-05-11,39.34996727291385,39.34996727291385,35.94941280210703,36.35078430175781,11818079
2000-05-12,37.1892996955756,38.906389304502305,34.01268508353711,34.72956848144531,10998506
2000-05-15,33.627045787981054,37.50766661999375,30.562041148608486,35.202476501464844,14206932
2000-05-16,35.600981420324075,36.20196434498984,34.341784508470425,34.925594329833984,5455946
2000-05-17,35.686833071114236,37.48977882171655,32.91087489371315,33.62775802612305,9500959
2000-05-18,32.9251863635179,33.053968630375905,29.592599868774414,29.592599868774414,18545172
2000-05-19,27.225164753834047,29.74856871905778,26.04180431957693,28.613143920898438,44888051
2000-05-22,27.487739254229826,28.188884683936184,25.19971899629042,25.571754455566406,16636212
2000-05-23,25.183975441192068,26.614883136714347,24.042827136250885,26.18632698059082,20843412
2000-05-24,25.611824160906178,26.44318137108951,24.482835637197013,26.000316619873047,13344799
2000-05-25,26.471796033287493,27.544263712113125,25.498780412291204,25.93663787841797,11175466
2000-05-26,25.754914413699915,25.754914413699915,22.824414735112384,23.047636032104492,15050452
