Date,Open,High,Low,Close,Volume
2000-01-03,2.9320051127063795,2.9839260578155518,2.9320051127063795,2.9839260578155518,41000.0
2000-01-04,3.176338759238558,3.2221515139383254,3.0633344303421284,3.139688730239868,491000.0
2000-01-05,3.3595886418844674,3.3931844234466553,3.11830910561805,3.3931844234466553,478000.0
2000-01-06,3.6497359557548066,3.6650068759918213,3.5000815782229324,3.6650068759918213,1062000.0
2000-01-07,3.9093406673425477,3.9582073783531864,3.671115305531397,3.949044942855835,1155000.0
2000-01-10,4.150620453951478,4.184216246431678,3.756632215015057,4.0009660720825195,1071000.0
2000-01-11,3.8360400047502154,3.9093400598761905,3.683331410936837,3.762739658355713,1077000.0
2000-01-12,3.7871729564422636,3.985694300349933,3.735252011979375,3.9062857627868652,622000.0
2000-01-13,3.9704240682173753,4.031507457167004,3.6924944300451306,3.741361141204834,833000.0
2000-01-14,3.964314803517851,3.9673690451814063,3.683331269646627,3.8085522651672363,361000.0
2000-01-17,3.9093398766697307,4.113969406091425,3.9093398766697307,3.985694169998169,1141000.0
2000-01-18,4.004018783569336,4.062048205932244,3.8177144245099104,4.004018783569336,756000.0
2000-01-19,4.09259126350405,4.1231331067279955,3.9154492718498175,4.034562110900879,581000.0
2000-01-20,4.031506362083774,4.0925897344412485,3.7627392324423896,3.811605930328369,309000.0
2000-01-21,3.7352522866703457,3.903231808093604,3.7321983359768116,3.863527536392212,215000.0
2000-01-24,3.7871728758807115,3.7871728758807115,3.5733809103705694,3.658897638320923,379000.0
2000-01-25,3.487864263873231,3.573380993820679,3.4237266435955136,3.4787018299102783,402000.0
2000-01-26,3.478701829910278,3.478701829910278,3.478701829910278,3.4787018299102783,0.0
2000-01-27,3.539784817309895,3.539784817309895,3.420672023878975,3.484809637069702,284000.0
2000-01-28,3.420672261486788,3.4787016871641807,3.365697368696404,3.3840222358703613,156000.0
2000-01-31,3.3046134416243307,3.377913778363545,3.1152548451907127,3.148850917816162,127000.0
2000-02-01,2.9991968067772854,3.2252057558386844,2.9991968067772854,3.139688730239868,275000.0
2000-02-02,3.353480159090347,3.3931844234466553,3.237421898686974,3.3931844234466553,565000.0
2000-02-03,3.39013132977233,3.6650067170431395,3.39013132977233,3.5947608947753906,162000.0
2000-02-04,3.726090603632978,3.884907722473144,3.695549051657364,3.8849077224731445,553000.0
2000-02-07,3.9093408918265875,3.9093408918265875,3.671115516335946,3.6924946308135986,210000.0
2000-02-08,3.4206726571081045,3.6650064807448004,3.4206726571081045,3.5031354427337646,216000.0
2000-02-09,3.6619525995852573,3.6619525995852573,3.307668651475296,3.3748605251312256,195000.0
2000-02-10,3.5122983191807,3.5245149973358028,3.298506305832113,3.4542691707611084,97000.0
2000-02-11,3.319885065715901,3.4512145603282125,3.316830823685719,3.3595893383026123,39000.0
2000-02-14,3.237421884270218,3.2985052555969507,3.121363333115181,3.2007715702056885,65000.0
2000-02-15,3.115255832384892,3.2374229048181435,2.962547210294764,2.999197244644165,175000.0
2000-02-16,3.176339036055516,3.176339036055516,2.7670801976024233,2.779296875,346000.0
2000-02-17,2.8342712318091685,2.9930882986600205,2.822054556764373,2.8403797149658203,308000.0
2000-02-18,2.7915135719218855,2.913680346752104,2.7548635394728196,2.8037302494049072,146000.0
2000-02-21,2.7182127154930744,2.852596434342791,2.6876711730406937,2.797621250152588,150000.0
2000-02-22,2.8037298022637174,2.8098379943968057,2.657129404578843,2.7273755073547363,226000.0
2000-02-23,2.9320054159274185,2.9320054159274185,2.6326963901519775,2.6326963901519775,255000.0
2000-02-24,2.5044202458128,2.724320646749415,2.425011872877075,2.489149332046509,156000.0
2000-02-25,2.5044202458128,2.5655036096095114,2.3639283634461368,2.489149332046509,115000.0
2000-02-28,2.443337803134723,2.687671641701908,2.443337803134723,2.663238286972046,161000.0
2000-02-29,2.8098379737431127,2.8098379737431127,2.5044207963521545,2.5105292797088623,237000.0
2000-03-01,2.626587664148993,2.666291638204041,2.5044206267068896,2.592991590499878,141000.0
2000-03-02,2.519692201325344,2.5960465104564148,2.5044212812454147,2.544125556945801,165000.0
2000-03-03,2.6876717196306674,2.6876717196306674,2.4189045185407436,2.5196921825408936,170000.0
2000-03-06,2.5624504905481955,2.5624504905481955,2.3181166648864746,2.3181166648864746,194000.0
2000-03-07,2.1501369163390693,2.253978803214267,2.1348659992218018,2.1348659992218018,150000.0
